ID,prompt_id,feedback_id,original_text,point_id,decomposed_point,temperature,repetition_penalty,latency_sec,AI_model,success,err_type,,,,prompt_id,Content
8930,3,19,"For me the curriculum is useful as fundamental knowledge , but as tech field is rapidly grow it's also make me feel like some course are outdated. Such as modern java. This also affect us when applying for internship. Even we the curriculum state that we are Data science path, but even I try to apply for data sci I dont feel like I have enough practical experience.",3,modern Java course concerns,0,1,6.550180674,Phi-3.5 (Mini),FALSE,,,,,,
8931,3,19,"For me the curriculum is useful as fundamental knowledge , but as tech field is rapidly grow it's also make me feel like some course are outdated. Such as modern java. This also affect us when applying for internship. Even we the curriculum state that we are Data science path, but even I try to apply for data sci I dont feel like I have enough practical experience.",4,internship application challenges due to perceived outdated curriculum,0,1,6.550180674,Phi-3.5 (Mini),FALSE,,,,,,
8932,3,19,"For me the curriculum is useful as fundamental knowledge , but as tech field is rapidly grow it's also make me feel like some course are outdated. Such as modern java. This also affect us when applying for internship. Even we the curriculum state that we are Data science path, but even I try to apply for data sci I dont feel like I have enough practical experience.",5,data science curriculum lacks practical experience,0,1,6.550180674,Phi-3.5 (Mini),FALSE,,,,,,
8933,3,31,"We would like to have classes in the LX building, which has much better equipment and facilities compared to the CB building. Additionally, the co-working space in the faculty needs improvement in terms of air circulation and odor control. The equipment should also be updated to be more modern.",1,preference for classes in LX building due to better equipment and facilities,0,1,4.833287239,Phi-3.5 (Mini),FALSE,,,,,,
8934,3,31,"We would like to have classes in the LX building, which has much better equipment and facilities compared to the CB building. Additionally, the co-working space in the faculty needs improvement in terms of air circulation and odor control. The equipment should also be updated to be more modern.",2,need for improvement in co-working space air circulation and odor control,0,1,4.833287239,Phi-3.5 (Mini),FALSE,,,,,,
8935,3,31,"We would like to have classes in the LX building, which has much better equipment and facilities compared to the CB building. Additionally, the co-working space in the faculty needs improvement in terms of air circulation and odor control. The equipment should also be updated to be more modern.",3,request for modernization of equipment,0,1,4.833287239,Phi-3.5 (Mini),FALSE,,,,,,
8936,3,39,"Once again when contacting any staff faculty members of SIT, I will receive no responses on LINE and no further response or communication whatsoever on Teams making communication a very difficult issue especially regarding course information or emergency situations that require rapid communication.",1,lack of response from SIT staff faculty on LINE,0,1,5.151379585,Phi-3.5 (Mini),FALSE,,,,,,
8937,3,39,"Once again when contacting any staff faculty members of SIT, I will receive no responses on LINE and no further response or communication whatsoever on Teams making communication a very difficult issue especially regarding course information or emergency situations that require rapid communication.",2,absence of communication on Teams,0,1,5.151379585,Phi-3.5 (Mini),FALSE,,,,,,
8938,3,39,"Once again when contacting any staff faculty members of SIT, I will receive no responses on LINE and no further response or communication whatsoever on Teams making communication a very difficult issue especially regarding course information or emergency situations that require rapid communication.",3,difficulty in obtaining course information,0,1,5.151379585,Phi-3.5 (Mini),FALSE,,,,,,
8939,3,39,"Once again when contacting any staff faculty members of SIT, I will receive no responses on LINE and no further response or communication whatsoever on Teams making communication a very difficult issue especially regarding course information or emergency situations that require rapid communication.",4,challenges in rapid communication during emergencies,0,1,5.151379585,Phi-3.5 (Mini),FALSE,,,,,,
8940,3,44,"I understand that P'Nick has a heavy workload, but leaving students' messages on read is not acceptable, especially for urgent matters. This happens regularly and has caused problems for students many times. We suggest creating a better communication system where students can submit requests and track their status more easily.
P'Vichy told us that TETET was not required if we already submitted other English test scores. However, based on the SIT website, the policy has changed and TETET is now required for graduation. Many fourth-year students missed the exam because we believed our previous English scores were enough. P'DJ, as many students have shared the same concerns about his behavior
- Unequal treatment, Female students and Thai students receive better treatment and more attention, which makes other students uncomfortable. most importantly, the clear pattern of flirting with his students is completely unacceptable and must be stopped immediately.
- Students who are close to P'DJ get special treatment, such as being excused for late attendance or receiving other advantages.
- P'DJ's position is unclear. Sometimes acting like a senior student, sometimes like a professor. This creates tension during activities. The commanding and controlling behavior feels more like a dictator than a teacher. P'Jo has a similar position but never creates these problems or makes students feel uncomfortable. suggesting that P'DJ should receive training on professional conduct and learn to treat all students fairly and respectfully. The current situation affects the learning environment negatively.",1,Understanding of P'Nick's workload and communication issues,0,1,10.26693916,Phi-3.5 (Mini),FALSE,,,,,,
8941,3,44,"I understand that P'Nick has a heavy workload, but leaving students' messages on read is not acceptable, especially for urgent matters. This happens regularly and has caused problems for students many times. We suggest creating a better communication system where students can submit requests and track their status more easily.
P'Vichy told us that TETET was not required if we already submitted other English test scores. However, based on the SIT website, the policy has changed and TETET is now required for graduation. Many fourth-year students missed the exam because we believed our previous English scores were enough. P'DJ, as many students have shared the same concerns about his behavior
- Unequal treatment, Female students and Thai students receive better treatment and more attention, which makes other students uncomfortable. most importantly, the clear pattern of flirting with his students is completely unacceptable and must be stopped immediately.
- Students who are close to P'DJ get special treatment, such as being excused for late attendance or receiving other advantages.
- P'DJ's position is unclear. Sometimes acting like a senior student, sometimes like a professor. This creates tension during activities. The commanding and controlling behavior feels more like a dictator than a teacher. P'Jo has a similar position but never creates these problems or makes students feel uncomfortable. suggesting that P'DJ should receive training on professional conduct and learn to treat all students fairly and respectfully. The current situation affects the learning environment negatively.",2,Inconsistency in TETET requirements and its impact on students,0,1,10.26693916,Phi-3.5 (Mini),FALSE,,,,,,
8942,3,44,"I understand that P'Nick has a heavy workload, but leaving students' messages on read is not acceptable, especially for urgent matters. This happens regularly and has caused problems for students many times. We suggest creating a better communication system where students can submit requests and track their status more easily.
P'Vichy told us that TETET was not required if we already submitted other English test scores. However, based on the SIT website, the policy has changed and TETET is now required for graduation. Many fourth-year students missed the exam because we believed our previous English scores were enough. P'DJ, as many students have shared the same concerns about his behavior
- Unequal treatment, Female students and Thai students receive better treatment and more attention, which makes other students uncomfortable. most importantly, the clear pattern of flirting with his students is completely unacceptable and must be stopped immediately.
- Students who are close to P'DJ get special treatment, such as being excused for late attendance or receiving other advantages.
- P'DJ's position is unclear. Sometimes acting like a senior student, sometimes like a professor. This creates tension during activities. The commanding and controlling behavior feels more like a dictator than a teacher. P'Jo has a similar position but never creates these problems or makes students feel uncomfortable. suggesting that P'DJ should receive training on professional conduct and learn to treat all students fairly and respectfully. The current situation affects the learning environment negatively.",3,Unequal treatment and flirting behavior of P'DJ,0,1,10.26693916,Phi-3.5 (Mini),FALSE,,,,,,
8943,3,44,"I understand that P'Nick has a heavy workload, but leaving students' messages on read is not acceptable, especially for urgent matters. This happens regularly and has caused problems for students many times. We suggest creating a better communication system where students can submit requests and track their status more easily.
P'Vichy told us that TETET was not required if we already submitted other English test scores. However, based on the SIT website, the policy has changed and TETET is now required for graduation. Many fourth-year students missed the exam because we believed our previous English scores were enough. P'DJ, as many students have shared the same concerns about his behavior
- Unequal treatment, Female students and Thai students receive better treatment and more attention, which makes other students uncomfortable. most importantly, the clear pattern of flirting with his students is completely unacceptable and must be stopped immediately.
- Students who are close to P'DJ get special treatment, such as being excused for late attendance or receiving other advantages.
- P'DJ's position is unclear. Sometimes acting like a senior student, sometimes like a professor. This creates tension during activities. The commanding and controlling behavior feels more like a dictator than a teacher. P'Jo has a similar position but never creates these problems or makes students feel uncomfortable. suggesting that P'DJ should receive training on professional conduct and learn to treat all students fairly and respectfully. The current situation affects the learning environment negatively.",4,Special treatment for students close to P'DJ,0,1,10.26693916,Phi-3.5 (Mini),FALSE,,,,,,
8944,3,44,"I understand that P'Nick has a heavy workload, but leaving students' messages on read is not acceptable, especially for urgent matters. This happens regularly and has caused problems for students many times. We suggest creating a better communication system where students can submit requests and track their status more easily.
P'Vichy told us that TETET was not required if we already submitted other English test scores. However, based on the SIT website, the policy has changed and TETET is now required for graduation. Many fourth-year students missed the exam because we believed our previous English scores were enough. P'DJ, as many students have shared the same concerns about his behavior
- Unequal treatment, Female students and Thai students receive better treatment and more attention, which makes other students uncomfortable. most importantly, the clear pattern of flirting with his students is completely unacceptable and must be stopped immediately.
- Students who are close to P'DJ get special treatment, such as being excused for late attendance or receiving other advantages.
- P'DJ's position is unclear. Sometimes acting like a senior student, sometimes like a professor. This creates tension during activities. The commanding and controlling behavior feels more like a dictator than a teacher. P'Jo has a similar position but never creates these problems or makes students feel uncomfortable. suggesting that P'DJ should receive training on professional conduct and learn to treat all students fairly and respectfully. The current situation affects the learning environment negatively.",5,Confusion and tension caused by P'DJ's fluctuating behavior,0,1,10.26693916,Phi-3.5 (Mini),FALSE,,,,,,
8945,3,44,"I understand that P'Nick has a heavy workload, but leaving students' messages on read is not acceptable, especially for urgent matters. This happens regularly and has caused problems for students many times. We suggest creating a better communication system where students can submit requests and track their status more easily.
P'Vichy told us that TETET was not required if we already submitted other English test scores. However, based on the SIT website, the policy has changed and TETET is now required for graduation. Many fourth-year students missed the exam because we believed our previous English scores were enough. P'DJ, as many students have shared the same concerns about his behavior
- Unequal treatment, Female students and Thai students receive better treatment and more attention, which makes other students uncomfortable. most importantly, the clear pattern of flirting with his students is completely unacceptable and must be stopped immediately.
- Students who are close to P'DJ get special treatment, such as being excused for late attendance or receiving other advantages.
- P'DJ's position is unclear. Sometimes acting like a senior student, sometimes like a professor. This creates tension during activities. The commanding and controlling behavior feels more like a dictator than a teacher. P'Jo has a similar position but never creates these problems or makes students feel uncomfortable. suggesting that P'DJ should receive training on professional conduct and learn to treat all students fairly and respectfully. The current situation affects the learning environment negatively.",6,Recommendation for P'DJ's professional conduct training,0,1,10.26693916,Phi-3.5 (Mini),FALSE,,,,,,
8946,3,51,"The activities are fun and pretty helpful, but like I said before maybe SIT can consider to open more for international student (like make more activities that international student/english friendly, open SAMOSIT for international student too) so that we have equal opportunity as Thai student",1,activities enjoyment and usefulness,0,1,5.640212536,Phi-3.5 (Mini),FALSE,,,,,,
8947,3,51,"The activities are fun and pretty helpful, but like I said before maybe SIT can consider to open more for international student (like make more activities that international student/english friendly, open SAMOSIT for international student too) so that we have equal opportunity as Thai student",2,SIT's consideration for international students,0,1,5.640212536,Phi-3.5 (Mini),FALSE,,,,,,
8948,3,51,"The activities are fun and pretty helpful, but like I said before maybe SIT can consider to open more for international student (like make more activities that international student/english friendly, open SAMOSIT for international student too) so that we have equal opportunity as Thai student",3,proposal for more international-friendly activities and accessibility,0,1,5.640212536,Phi-3.5 (Mini),FALSE,,,,,,
8949,3,51,"The activities are fun and pretty helpful, but like I said before maybe SIT can consider to open more for international student (like make more activities that international student/english friendly, open SAMOSIT for international student too) so that we have equal opportunity as Thai student",4,equity in opportunities for international and Thai students,0,1,5.640212536,Phi-3.5 (Mini),FALSE,,,,,,
8950,3,57,"Please add monitors to Common Rooms, and add better WiFi connectivity to CB2 classroom as it either keeps disconnecting or wouldn’t appear in the WiFi list, especially SIT-Secure.",1,Request for additional monitors in Common Rooms,0,1,5.387629509,Phi-3.5 (Mini),FALSE,,,,,,
8951,3,57,"Please add monitors to Common Rooms, and add better WiFi connectivity to CB2 classroom as it either keeps disconnecting or wouldn’t appear in the WiFi list, especially SIT-Secure.",2,Issue with WiFi connectivity in CB2 classroom,0,1,5.387629509,Phi-3.5 (Mini),FALSE,,,,,,
8952,3,57,"Please add monitors to Common Rooms, and add better WiFi connectivity to CB2 classroom as it either keeps disconnecting or wouldn’t appear in the WiFi list, especially SIT-Secure.",3,Specific problem with SIT-Secure not appearing in WiFi list or frequent disconnections,0,1,5.387629509,Phi-3.5 (Mini),FALSE,,,,,,
8953,3,60,"For CB building Imma give it 4/10 because before they change the facilities in CB building everything is anything but comfortable, but now I think its slightly better 7/10. As for LX I would give it 8.5/10 sometimes 9/10 just the AC problem sometimes.
Suggestion please change all the chair/desk/table if it's still those old horrible one which sometimes can't even hold tablet or laptop properly (You know the old table + chair one that can flip, some of those are even older than me). If possible add more electrical plug in CB building too. For LX, it would be great if the AC are more adjustable, you know, sometimes its too hot sometimes too cold.",1,CB building comfort level,0,1,5.783413887,Phi-3.5 (Mini),FALSE,,,,,,
8954,3,60,"For CB building Imma give it 4/10 because before they change the facilities in CB building everything is anything but comfortable, but now I think its slightly better 7/10. As for LX I would give it 8.5/10 sometimes 9/10 just the AC problem sometimes.
Suggestion please change all the chair/desk/table if it's still those old horrible one which sometimes can't even hold tablet or laptop properly (You know the old table + chair one that can flip, some of those are even older than me). If possible add more electrical plug in CB building too. For LX, it would be great if the AC are more adjustable, you know, sometimes its too hot sometimes too cold.",2,CB building facilities improvement,0,1,5.783413887,Phi-3.5 (Mini),FALSE,,,,,,
8955,3,60,"For CB building Imma give it 4/10 because before they change the facilities in CB building everything is anything but comfortable, but now I think its slightly better 7/10. As for LX I would give it 8.5/10 sometimes 9/10 just the AC problem sometimes.
Suggestion please change all the chair/desk/table if it's still those old horrible one which sometimes can't even hold tablet or laptop properly (You know the old table + chair one that can flip, some of those are even older than me). If possible add more electrical plug in CB building too. For LX, it would be great if the AC are more adjustable, you know, sometimes its too hot sometimes too cold.",3,LX building rating,0,1,5.783413887,Phi-3.5 (Mini),FALSE,,,,,,
8956,3,60,"For CB building Imma give it 4/10 because before they change the facilities in CB building everything is anything but comfortable, but now I think its slightly better 7/10. As for LX I would give it 8.5/10 sometimes 9/10 just the AC problem sometimes.
Suggestion please change all the chair/desk/table if it's still those old horrible one which sometimes can't even hold tablet or laptop properly (You know the old table + chair one that can flip, some of those are even older than me). If possible add more electrical plug in CB building too. For LX, it would be great if the AC are more adjustable, you know, sometimes its too hot sometimes too cold.",4,LX building AC adjustability,0,1,5.783413887,Phi-3.5 (Mini),FALSE,,,,,,
8957,3,60,"For CB building Imma give it 4/10 because before they change the facilities in CB building everything is anything but comfortable, but now I think its slightly better 7/10. As for LX I would give it 8.5/10 sometimes 9/10 just the AC problem sometimes.
Suggestion please change all the chair/desk/table if it's still those old horrible one which sometimes can't even hold tablet or laptop properly (You know the old table + chair one that can flip, some of those are even older than me). If possible add more electrical plug in CB building too. For LX, it would be great if the AC are more adjustable, you know, sometimes its too hot sometimes too cold.",5,LX building furniture quality,0,1,5.783413887,Phi-3.5 (Mini),FALSE,,,,,,
8958,3,60,"For CB building Imma give it 4/10 because before they change the facilities in CB building everything is anything but comfortable, but now I think its slightly better 7/10. As for LX I would give it 8.5/10 sometimes 9/10 just the AC problem sometimes.
Suggestion please change all the chair/desk/table if it's still those old horrible one which sometimes can't even hold tablet or laptop properly (You know the old table + chair one that can flip, some of those are even older than me). If possible add more electrical plug in CB building too. For LX, it would be great if the AC are more adjustable, you know, sometimes its too hot sometimes too cold.",6,CB building electrical outlets addition,0,1,5.783413887,Phi-3.5 (Mini),FALSE,,,,,,
8959,3,63,"The internet in CB building is extremely slow. I'm not sure if the signal is being blocked. Requesting a VM takes a very long time, staff pass responsibilities to each other, and the process has too many steps with many limitations.",1,internet speed in CB building is extremely slow,0,1,6.192327738,Phi-3.5 (Mini),FALSE,,,,,,
8960,3,63,"The internet in CB building is extremely slow. I'm not sure if the signal is being blocked. Requesting a VM takes a very long time, staff pass responsibilities to each other, and the process has too many steps with many limitations.",2,uncertainty about signal being blocked,0,1,6.192327738,Phi-3.5 (Mini),FALSE,,,,,,
8961,3,63,"The internet in CB building is extremely slow. I'm not sure if the signal is being blocked. Requesting a VM takes a very long time, staff pass responsibilities to each other, and the process has too many steps with many limitations.",3,long requesting time for a VM,0,1,6.192327738,Phi-3.5 (Mini),FALSE,,,,,,
8962,3,63,"The internet in CB building is extremely slow. I'm not sure if the signal is being blocked. Requesting a VM takes a very long time, staff pass responsibilities to each other, and the process has too many steps with many limitations.",4,staff pass responsibilities causing delays,0,1,6.192327738,Phi-3.5 (Mini),FALSE,,,,,,
8963,3,63,"The internet in CB building is extremely slow. I'm not sure if the signal is being blocked. Requesting a VM takes a very long time, staff pass responsibilities to each other, and the process has too many steps with many limitations.",5,process with too many steps and limitations,0,1,6.192327738,Phi-3.5 (Mini),FALSE,,,,,,
8964,3,74,"Scholarship Limitations:
Scholarships have too many restrictions for Thai students, and the Academic Award amount decreases every year. This is very disappointing, as many students rely on this financial support.
International Student Support:
Moving to a foreign country is already difficult. I hope the faculty can make us feel warm and safe by building a stronger community for international students.
Internship Support:
The faculty needs to provide much more support for internships. Jobs for international students are very rare and often pay less than positions for Thai students. I would like to see partnerships similar to those in the Engineering faculty to make finding internships easier.",1,Scholarship Limitations: Restrictions for Thai students and decreasing Academic Award amounts,0,1,6.501407385,Phi-3.5 (Mini),FALSE,,,,,,
8965,3,74,"Scholarship Limitations:
Scholarships have too many restrictions for Thai students, and the Academic Award amount decreases every year. This is very disappointing, as many students rely on this financial support.
International Student Support:
Moving to a foreign country is already difficult. I hope the faculty can make us feel warm and safe by building a stronger community for international students.
Internship Support:
The faculty needs to provide much more support for internships. Jobs for international students are very rare and often pay less than positions for Thai students. I would like to see partnerships similar to those in the Engineering faculty to make finding internships easier.",2,International Student Support: Need for faculty to foster a welcoming community for international students,0,1,6.501407385,Phi-3.5 (Mini),FALSE,,,,,,
8966,3,74,"Scholarship Limitations:
Scholarships have too many restrictions for Thai students, and the Academic Award amount decreases every year. This is very disappointing, as many students rely on this financial support.
International Student Support:
Moving to a foreign country is already difficult. I hope the faculty can make us feel warm and safe by building a stronger community for international students.
Internship Support:
The faculty needs to provide much more support for internships. Jobs for international students are very rare and often pay less than positions for Thai students. I would like to see partnerships similar to those in the Engineering faculty to make finding internships easier.",3,Internship Support: Call for increased support and partnerships for international student internships,0,1,6.501407385,Phi-3.5 (Mini),FALSE,,,,,,
8967,3,76,"LNG class, AJ.Jarah making Line as a learning platform, I want it to be on Microsoft team as it's more professional. Also when she give us assignment it's not very clear as she always use line and has no recording",1,LNG class experience,0,1,5.98443675,Phi-3.5 (Mini),FALSE,,,,,,
8968,3,76,"LNG class, AJ.Jarah making Line as a learning platform, I want it to be on Microsoft team as it's more professional. Also when she give us assignment it's not very clear as she always use line and has no recording",2,AJ.Jarah's Line as a learning platform,0,1,5.98443675,Phi-3.5 (Mini),FALSE,,,,,,
8969,3,76,"LNG class, AJ.Jarah making Line as a learning platform, I want it to be on Microsoft team as it's more professional. Also when she give us assignment it's not very clear as she always use line and has no recording",3,Preference for Microsoft Team,0,1,5.98443675,Phi-3.5 (Mini),FALSE,,,,,,
8970,3,76,"LNG class, AJ.Jarah making Line as a learning platform, I want it to be on Microsoft team as it's more professional. Also when she give us assignment it's not very clear as she always use line and has no recording",4,Clarity of assignments,0,1,5.98443675,Phi-3.5 (Mini),FALSE,,,,,,
8971,3,76,"LNG class, AJ.Jarah making Line as a learning platform, I want it to be on Microsoft team as it's more professional. Also when she give us assignment it's not very clear as she always use line and has no recording",5,Use of Line without recordings,0,1,5.98443675,Phi-3.5 (Mini),FALSE,,,,,,
8972,3,91,"IA organizes activities much more frequently than SIT. Additionally, P'Nui's English communication skills are limited, which often makes communication difficult.",1,IA organizes activities more frequently than SIT,0,1,4.686727524,Phi-3.5 (Mini),FALSE,,,,,,
8973,3,91,"IA organizes activities much more frequently than SIT. Additionally, P'Nui's English communication skills are limited, which often makes communication difficult.",2,P'Nui has limited English communication skills,0,1,4.686727524,Phi-3.5 (Mini),FALSE,,,,,,
8974,3,91,"IA organizes activities much more frequently than SIT. Additionally, P'Nui's English communication skills are limited, which often makes communication difficult.",3,Communication is often difficult due to P'Nui's limited English skills,0,1,4.686727524,Phi-3.5 (Mini),FALSE,,,,,,
8975,3,92,The newacis site can handling the traffic of registration period quite well. The same as when i need an inquiry of official documents -- the process is fast and efficient.,1,newacis site performance during registration period,0,1,4.312953234,Phi-3.5 (Mini),FALSE,,,,,,
8976,3,92,The newacis site can handling the traffic of registration period quite well. The same as when i need an inquiry of official documents -- the process is fast and efficient.,2,efficiency of the inquiry process for official documents,0,1,4.312953234,Phi-3.5 (Mini),FALSE,,,,,,
8977,3,92,The newacis site can handling the traffic of registration period quite well. The same as when i need an inquiry of official documents -- the process is fast and efficient.,3,speed of the process for official document inquiries,0,1,4.312953234,Phi-3.5 (Mini),FALSE,,,,,,
8978,3,93,The service is provided well but it can be hard to communicate or know who exactly to contact for what. It also sometimes take quite long for some processes,1,service quality is satisfactory,0,1,4.751817703,Phi-3.5 (Mini),FALSE,,,,,,
8979,3,93,The service is provided well but it can be hard to communicate or know who exactly to contact for what. It also sometimes take quite long for some processes,2,communication challenges exist,0,1,4.751817703,Phi-3.5 (Mini),FALSE,,,,,,
8980,3,93,The service is provided well but it can be hard to communicate or know who exactly to contact for what. It also sometimes take quite long for some processes,3,difficulty in identifying appropriate contact points,0,1,4.751817703,Phi-3.5 (Mini),FALSE,,,,,,
8981,3,93,The service is provided well but it can be hard to communicate or know who exactly to contact for what. It also sometimes take quite long for some processes,4,long processing times for certain procedures,0,1,4.751817703,Phi-3.5 (Mini),FALSE,,,,,,
8982,3,94,IA (KMUTT) are really helpful and full of activities. Because of them I can feel like home,1,IA (KMUTT) helpfulness,0,1,4.246634245,Phi-3.5 (Mini),FALSE,,,,,,
8983,3,94,IA (KMUTT) are really helpful and full of activities. Because of them I can feel like home,2,IA (KMUTT) engaging activities,0,1,4.246634245,Phi-3.5 (Mini),FALSE,,,,,,
8984,3,94,IA (KMUTT) are really helpful and full of activities. Because of them I can feel like home,3,IA (KMUTT) sense of belonging,0,1,4.246634245,Phi-3.5 (Mini),FALSE,,,,,,
8985,3,96,"Since I'm from CS which originally english program, most of the mandatory activity is fine, is good. But there's a lot activities that held in thai that we, as international student would love to participate but because of it's not english-friendly we can't do anything even though we try to be active at univ",1,CS program background,0,1,5.276767969,Phi-3.5 (Mini),FALSE,,,,,,
8986,3,96,"Since I'm from CS which originally english program, most of the mandatory activity is fine, is good. But there's a lot activities that held in thai that we, as international student would love to participate but because of it's not english-friendly we can't do anything even though we try to be active at univ",2,positive view on mandatory activities,0,1,5.276767969,Phi-3.5 (Mini),FALSE,,,,,,
8987,3,96,"Since I'm from CS which originally english program, most of the mandatory activity is fine, is good. But there's a lot activities that held in thai that we, as international student would love to participate but because of it's not english-friendly we can't do anything even though we try to be active at univ",3,challenge with non-English activities,0,1,5.276767969,Phi-3.5 (Mini),FALSE,,,,,,
8988,3,96,"Since I'm from CS which originally english program, most of the mandatory activity is fine, is good. But there's a lot activities that held in thai that we, as international student would love to participate but because of it's not english-friendly we can't do anything even though we try to be active at univ",4,international students' desire to participate,0,1,5.276767969,Phi-3.5 (Mini),FALSE,,,,,,
8989,3,96,"Since I'm from CS which originally english program, most of the mandatory activity is fine, is good. But there's a lot activities that held in thai that we, as international student would love to participate but because of it's not english-friendly we can't do anything even though we try to be active at univ",5,language barrier hindering participation,0,1,5.276767969,Phi-3.5 (Mini),FALSE,,,,,,
8990,3,98,"Looking at the Internship opportunities, there are firm/company presentation from time to time. But they are mostly for Thai students. I love SIT Culture activities. But there are a lot of rooms for improvement.",1,Internship opportunities and presentations,0,1,5.004285574,Phi-3.5 (Mini),FALSE,,,,,,
8991,3,98,"Looking at the Internship opportunities, there are firm/company presentation from time to time. But they are mostly for Thai students. I love SIT Culture activities. But there are a lot of rooms for improvement.",2,Presentations primarily for Thai students,0,1,5.004285574,Phi-3.5 (Mini),FALSE,,,,,,
8992,3,98,"Looking at the Internship opportunities, there are firm/company presentation from time to time. But they are mostly for Thai students. I love SIT Culture activities. But there are a lot of rooms for improvement.",3,Appreciation for SIT Culture activities,0,1,5.004285574,Phi-3.5 (Mini),FALSE,,,,,,
8993,3,98,"Looking at the Internship opportunities, there are firm/company presentation from time to time. But they are mostly for Thai students. I love SIT Culture activities. But there are a lot of rooms for improvement.",4,Need for improvement in certain areas,0,1,5.004285574,Phi-3.5 (Mini),FALSE,,,,,,
8994,3,104,"As i mention before, it would be better if there's SIT activities that held in english or international student program, also there's some announcement that we found it's pretty important that only written/announce in thai which make us feel behind and excluded most of the time.",1,request for SIT activities in English or International Student Program,0,1,4.964559317,Phi-3.5 (Mini),FALSE,,,,,,
8995,3,104,"As i mention before, it would be better if there's SIT activities that held in english or international student program, also there's some announcement that we found it's pretty important that only written/announce in thai which make us feel behind and excluded most of the time.",2,concern about announcements being only in Thai,0,1,4.964559317,Phi-3.5 (Mini),FALSE,,,,,,
8996,3,104,"As i mention before, it would be better if there's SIT activities that held in english or international student program, also there's some announcement that we found it's pretty important that only written/announce in thai which make us feel behind and excluded most of the time.",3,feeling of being behind and excluded due to language barrier,0,1,4.964559317,Phi-3.5 (Mini),FALSE,,,,,,
8997,3,110,"Important academic and opportunity-related information does not always reach Burmese students (or other international students) in a timely or clear manner. For example, information about the Taiwan internship or related programs was not well communicated, while students from other international majors had already been preparing since the previous semester. This information gap creates inequality in access to opportunities and leaves students unsure about whom to contact for guidance or clarification.
I hope the SIT International Relations office can be more proactive in sharing information about exchange programs and overseas internships. The Faculty of Engineering and Science has its own International Affairs office, which is very active in regularly posting and announcing overseas opportunities. In comparison, SIT IR has been relatively quiet, and some students are not even aware that the office exists.
If workload or capacity is an issue, perhaps the university could consider hiring additional staff or involving student assistants to help with outreach and communication.",1,lack of timely and clear communication of academic and opportunity information to Burmese and other international students,0,1,13.31297541,Phi-3.5 (Mini),FALSE,,,,,,
8998,3,110,"Important academic and opportunity-related information does not always reach Burmese students (or other international students) in a timely or clear manner. For example, information about the Taiwan internship or related programs was not well communicated, while students from other international majors had already been preparing since the previous semester. This information gap creates inequality in access to opportunities and leaves students unsure about whom to contact for guidance or clarification.
I hope the SIT International Relations office can be more proactive in sharing information about exchange programs and overseas internships. The Faculty of Engineering and Science has its own International Affairs office, which is very active in regularly posting and announcing overseas opportunities. In comparison, SIT IR has been relatively quiet, and some students are not even aware that the office exists.
If workload or capacity is an issue, perhaps the university could consider hiring additional staff or involving student assistants to help with outreach and communication.",2,inadequate communication about Taiwan internship and related programs leading to unpreparedness among international majors,0,1,13.31297541,Phi-3.5 (Mini),FALSE,,,,,,
8999,3,110,"Important academic and opportunity-related information does not always reach Burmese students (or other international students) in a timely or clear manner. For example, information about the Taiwan internship or related programs was not well communicated, while students from other international majors had already been preparing since the previous semester. This information gap creates inequality in access to opportunities and leaves students unsure about whom to contact for guidance or clarification.
I hope the SIT International Relations office can be more proactive in sharing information about exchange programs and overseas internships. The Faculty of Engineering and Science has its own International Affairs office, which is very active in regularly posting and announcing overseas opportunities. In comparison, SIT IR has been relatively quiet, and some students are not even aware that the office exists.
If workload or capacity is an issue, perhaps the university could consider hiring additional staff or involving student assistants to help with outreach and communication.",3,information gap causing inequality in access to opportunities and uncertainty among students regarding guidance and clarification,0,1,13.31297541,Phi-3.5 (Mini),FALSE,,,,,,
9000,3,110,"Important academic and opportunity-related information does not always reach Burmese students (or other international students) in a timely or clear manner. For example, information about the Taiwan internship or related programs was not well communicated, while students from other international majors had already been preparing since the previous semester. This information gap creates inequality in access to opportunities and leaves students unsure about whom to contact for guidance or clarification.
I hope the SIT International Relations office can be more proactive in sharing information about exchange programs and overseas internships. The Faculty of Engineering and Science has its own International Affairs office, which is very active in regularly posting and announcing overseas opportunities. In comparison, SIT IR has been relatively quiet, and some students are not even aware that the office exists.
If workload or capacity is an issue, perhaps the university could consider hiring additional staff or involving student assistants to help with outreach and communication.",4,SIT International Relations office's lack of proactive information sharing about exchange programs and overseas internships,0,1,13.31297541,Phi-3.5 (Mini),FALSE,,,,,,
9001,3,110,"Important academic and opportunity-related information does not always reach Burmese students (or other international students) in a timely or clear manner. For example, information about the Taiwan internship or related programs was not well communicated, while students from other international majors had already been preparing since the previous semester. This information gap creates inequality in access to opportunities and leaves students unsure about whom to contact for guidance or clarification.
I hope the SIT International Relations office can be more proactive in sharing information about exchange programs and overseas internships. The Faculty of Engineering and Science has its own International Affairs office, which is very active in regularly posting and announcing overseas opportunities. In comparison, SIT IR has been relatively quiet, and some students are not even aware that the office exists.
If workload or capacity is an issue, perhaps the university could consider hiring additional staff or involving student assistants to help with outreach and communication.",5,comparison of SIT IR's communication efforts with the active International Affairs office of the Faculty of Engineering and Science,0,1,13.31297541,Phi-3.5 (Mini),FALSE,,,,,,
